,0,1,2,3,4
305,0.04166792633812687,0.06272783246556987,0.14522914697012382,0.10067096393976153,0.08951867053521428
306,0.042086114960724605,0.06350853452494484,0.1469992172539686,0.10191149509979773,0.09058787394287293
307,0.042323579524160396,0.0639967263376647,0.14808634590237418,0.10268148042845213,0.09123692593107802
308,0.042730033406219205,0.06474814200069061,0.1498147502068843,0.10388671595714877,0.09228098475686612
309,0.04279280949539385,0.0649385132034892,0.1502190692145019,0.1041824321782185,0.09250424347682486
310,0.04279899493958355,0.065038630135704,0.15040952991590736,0.10433160773574668,0.09259418597377564
311,0.043105319726457966,0.0656307601404401,0.15176800184992104,0.10528106992212756,0.09340738055221832
312,0.04378560106890863,0.06681601746750829,0.15455283037446707,0.10720414923630098,0.09510421678439199
313,0.04499082549441696,0.06886018688804034,0.159391091498573,0.11053031095135087,0.09806961407984038
314,0.04595285010726992,0.07051561353346333,0.16331519796705993,0.11322505615422518,0.100473276730296
315,0.047111999171632044,0.07249518113147133,0.16801139886016983,0.11644754410490027,0.1033570312921579
316,0.048087611316690294,0.07415792442348786,0.17194671062207606,0.11915347663350681,0.10576571040990163
317,0.04909047839721994,0.07586670121240364,0.1759808003499648,0.12193112686269265,0.10823436836276032
318,0.05008224173000474,0.07755644078313519,0.1799544692568685,0.12467168290225321,0.11066359630183689
319,0.051249425996313755,0.07954937334418194,0.18466094798950322,0.12790904536615968,0.11355419247965605
320,0.052269197871178265,0.08129816992720361,0.18878445312270203,0.1307492694290234,0.11608351545182047
321,0.053579358219045754,0.08351871014843441,0.19402818489005963,0.13435908608779318,0.11930316224370018
322,0.05480433471399416,0.08559843427406356,0.1989267225427423,0.1377342956170167,0.12230983181084337
323,0.05572675551435855,0.08718107017179294,0.2026378725895218,0.14029725296139522,0.12457812701068599
324,0.05662218395692059,0.0887072955275352,0.20620751065434206,0.14276716127613467,0.12675282843726163
325,0.05813771551025909,0.09125141303059392,0.21219572444244214,0.1468939173004184,0.13042707072692117
326,0.05993983637786679,0.09425122591923436,0.21926749047419145,0.15176560512440723,0.13476313605860943
327,0.06242865557531518,0.09837915848266776,0.22899699409802007,0.1584664657373462,0.14074614585359604
328,0.06504841980074644,0.10272768203288099,0.23924715014736375,0.16552540816841474,0.14705075193386258
329,0.06872418534967561,0.10882814834176484,0.2536411071846705,0.1754302901761383,0.15592675304106662
330,0.0732833207836974,0.1163859390891044,0.2714757723812012,0.18770030762808368,0.166928134039802
331,0.07849438932086493,0.12503111185697474,0.2918953714914164,0.20173926237848158,0.17952747988113094
332,0.08312509114095218,0.13272407585021473,0.31005314182384514,0.21423001423909305,0.19072585851139542
333,0.08655353946629006,0.13844786853767774,0.32357916664081854,0.22353467346574138,0.19906484953053472
334,0.09003135005058623,0.1442595965899885,0.337315874603963,0.23298544079284153,0.2075334005693136
335,0.09482544408641622,0.15226053879363213,0.3562353053147954,0.2459947254327923,0.2192081870049904
336,0.10019680765301112,0.16124487403582652,0.37747244251608636,0.26059653171660474,0.2323177323896214
337,0.10472808312261747,0.16884505909626107,0.3954279944939293,0.27294921164807295,0.24340182659749282
338,0.10837231571859511,0.17497331278664968,0.40983380450097606,0.28288786441880526,0.2522774394777013
339,0.11115128105177009,0.1796623190141352,0.4208159823288726,0.29048225545606315,0.25902951343819813
340,0.11454414831406066,0.1853722195488235,0.43420492131775407,0.29973580487650014,0.2672677569260891
341,0.1166685561639226,0.18895497176448647,0.44250964643228946,0.30551673944402985,0.27234358375907747
342,0.11760633641708812,0.19056289564178133,0.4461270697297832,0.30808151983689974,0.27451906958421557
343,0.11786307997526316,0.1910190844617048,0.44700149328712074,0.30877018237779424,0.2750050981969453
344,0.11822404577798797,0.19162189288029297,0.44816483455654205,0.3096806486551788,0.2756571968750775
345,0.11820413497694261,0.19156099242331365,0.4477189480726977,0.3095038991333603,0.27531501306928163
346,0.11851775755749869,0.19203436593940934,0.44850694521358725,0.3101882743665055,0.2757348896628445
347,0.11843965432510874,0.19188366396804174,0.44787255286157507,0.3098736890771296,0.2752928148815438
348,0.11879741023261535,0.1923879947819242,0.4486810380931261,0.31059902249871907,0.2757168113798431
349,0.1202066546324786,0.19465974970572575,0.4536251511335259,0.31417913901886213,0.27870391827738034
350,0.1210285239530815,0.19594042609629714,0.4562051677060913,0.3161447112345652,0.2802319043965347
351,0.12209771620614203,0.1976388870840931,0.4597248078504259,0.3187714734633855,0.28234662005752975
352,0.12330489018549767,0.19958991702778855,0.46387539835796227,0.3218158594715477,0.2848416505497291
353,0.12402809668934277,0.2007256364141575,0.4661148590472361,0.32354406767207733,0.2861563294423789
354,0.1239597179023758,0.20052453416087837,0.46509940539962363,0.32306211743144236,0.2854675216268378
355,0.1240134448621918,0.20049851672346758,0.46448506483561486,0.3228639461680816,0.2850254115406196
356,0.12359961138219837,0.19961456881956957,0.4618139509169464,0.32127907778043463,0.28332857624570157
357,0.12302071279919163,0.19841792478871623,0.4584321468082497,0.3192078457319348,0.28119701352781035
358,0.1215496034835816,0.19569015179654667,0.4514145835754095,0.31465099401005636,0.2768241418263834
359,0.12026338887855073,0.19326110332494445,0.4451473289814168,0.3105960914931702,0.2728884548266391
360,0.1191945251866425,0.19111161575031207,0.43939897662708716,0.30695853184832683,0.26926599055521117
361,0.11773595285145129,0.1883068770884136,0.432115193062905,0.30225546595121355,0.26466911746722216
362,0.1165038933942881,0.18582274458739015,0.4255369441417416,0.2980620165349987,0.2604756101287678
363,0.11477836937947197,0.18249760474241228,0.4170084038990081,0.2925134826647865,0.25501870970189794
364,0.11363900498154107,0.18013157270969182,0.4106956820853704,0.28850824747265613,0.2509478620792663
